pattern,fractions,ratios,linear_equations,percentages
uniformly_strong,1.0,0.7804382895294844,0.8853486053908208,1.0
uniformly_strong,1.0,1.0,0.5532030328786522,0.28946541719175634
uniformly_strong,0.9424998386661926,1.0,0.9439145135700991,0.16798090931418053
uniformly_strong,1.0,0.6383193428916827,1.0,0.2241702109653263
uniformly_strong,1.0,1.0,0.6672704214351546,1.0
uniformly_strong,0.8518975090541812,1.0,0.7628419177471142,0.5848320820442285
uniformly_strong,1.0,0.9405428067590574,0.38223013077386087,0.8436393607819214
uniformly_strong,1.0,1.0,1.0,0.9862100509732155
uniformly_strong,0.5806042112122194,0.7344601695943399,1.0,0.5906963412692079
uniformly_strong,0.8616429085461219,0.655193791637849,0.7054119173359014,0.7311074799651789
uniformly_strong,0.8682402798531802,0.7585325364376151,0.3158927803222732,1.0
uniformly_strong,1.0,0.8624043210423528,1.0,1.0
uniformly_strong,1.0,0.8979154454546514,1.0,0.4921371448478061
uniformly_strong,0.702747445434792,0.3630952523027609,0.4449365562237835,1.0
uniformly_strong,0.9265791306433594,0.6519392887653378,0.5110190576161567,0.38625978540239453
uniformly_strong,0.4368190917586017,0.6135556419880688,0.0,1.0
uniformly_strong,0.8937768927877423,0.9253847417245905,0.9906097219700501,0.7900023125974733
uniformly_strong,0.8646756427082943,0.7868361047227201,1.0,0.5281609717597513
uniformly_strong,1.0,0.4760200898251145,0.449838495184356,0.3567648610444166
uniformly_strong,0.2207161378709881,0.8754472446643983,0.4897540935518571,0.8968649249915832
uniformly_strong,1.0,0.6616924744263719,0.9094217023015476,1.0
uniformly_strong,0.8866080352626577,0.8372425469260165,0.2950958247394272,0.8359253493593962
uniformly_strong,0.9832280001878556,1.0,0.6901282352745298,1.0
uniformly_strong,0.6138405179276984,1.0,0.5502849013418349,0.8374775564432636
uniformly_strong,0.6038173978624736,0.8023500306865652,0.801474384075956,0.8277923247276786
uniformly_strong,0.5616801631162318,0.7857464877384194,0.9028601542318352,0.7018994793469516
uniformly_strong,0.5392475324174149,0.5750081243894882,1.0,0.802409684199616
uniformly_strong,1.0,0.7272279291567746,0.7551873314408333,0.9609435976719446
uniformly_strong,0.966015859698316,1.0,0.1509887969662962,0.9426613919864935
uniformly_strong,0.48044783758876924,0.7626638345672554,0.46646810979626796,0.8637897696549683
uniformly_strong,0.4794034719604162,0.22893140019892533,0.45194259552801846,1.0
uniformly_strong,0.9997677019737607,1.0,0.21084411829652305,1.0
uniformly_strong,1.0,0.48527064674040216,0.9115976069948933,0.6112583190150612
uniformly_strong,1.0,1.0,0.5050108027635891,0.4047480062999359
uniformly_strong,0.7213870341897883,1.0,1.0,0.9498842500163638
uniformly_strong,1.0,1.0,0.900454768757986,0.7841391699094523
uniformly_strong,0.6265105661449237,0.8657242572407875,1.0,1.0
uniformly_strong,0.6350199867018325,0.7657669975346137,0.44109817516618777,1.0
uniformly_strong,0.9555608682677524,0.7177292029521284,0.6736153463700129,0.5090979715520045
uniformly_strong,0.8247097380731191,1.0,0.5651897882247541,0.38725832256786263
uniformly_strong,0.8357323188300322,1.0,1.0,1.0
uniformly_strong,0.6451757937760344,1.0,0.9118520931443294,0.7212243503761031
uniformly_strong,0.8087416158230117,1.0,0.971681064886141,0.9648744739296801
uniformly_strong,1.0,0.678383241225335,0.4025314253459812,0.592644995600087
uniformly_strong,1.0,0.37262878744384387,0.8031077533634576,0.8449972291842324
uniformly_strong,1.0,0.4177657227631403,0.12425199353444671,0.6289061319840862
uniformly_strong,0.9683402471886458,1.0,0.5993341892395367,0.5482821301591452
uniformly_strong,0.8736539251023135,1.0,0.9387182756124419,0.9608324041031475
uniformly_strong,1.0,1.0,0.8501391318038793,0.46356715023752876
uniformly_strong,0.8218680647972054,1.0,0.4875763149233359,1.0
uniformly_strong,0.7665557484766314,0.736561997118131,0.5207277617094203,0.9053873770122546
uniformly_strong,1.0,0.4788043145042405,0.9549353894959,1.0
uniformly_strong,1.0,0.8689412017928664,0.70328069975771,0.7209759194092009
uniformly_strong,0.38201468248159537,0.611273663189402,0.7122627149346068,0.5574845785087938
uniformly_strong,0.8439004046416487,1.0,1.0,0.6244694088616354
uniformly_strong,1.0,1.0,0.5909371054958957,0.9492616524104331
uniformly_strong,0.7932354025591952,0.1816531117582063,0.4162856166398829,1.0
uniformly_strong,0.333797701695698,1.0,1.0,1.0
uniformly_strong,0.33228386707382457,1.0,1.0,1.0
uniformly_strong,1.0,1.0,0.5815241506248052,0.7407399682154158
uniformly_strong,0.5352987770672988,1.0,0.727593945322513,0.39904936936383195
uniformly_strong,0.8225713906450879,0.19797495127883524,0.8216767414149891,0.836300015314362
uniformly_strong,0.6663047352315943,1.0,0.2566331989569508,0.8282561815039624
uniformly_strong,0.8587915996229483,0.7865972308791668,1.0,0.6066494967012606
uniformly_strong,0.7713676015837946,0.8321056708950463,0.6821348279620671,0.3286988626246694
uniformly_strong,1.0,0.5647100318045688,0.5704226596650481,0.1268023456130658
uniformly_strong,0.8170472716931934,0.8521238539976677,1.0,0.6873941799888927
uniformly_strong,0.8760913259200032,1.0,1.0,0.9120700915592534
uniformly_strong,0.6948128838621487,1.0,1.0,0.28031212004051687
uniformly_strong,0.9049731016645156,1.0,1.0,0.7190302958223538
uniformly_strong,0.6563095918645498,1.0,0.8737040348952445,0.745160719361007
uniformly_strong,0.7578939595273252,0.7998066993678401,0.7549815418156908,1.0
uniformly_strong,0.9314836329307867,0.9112166794685794,0.7401415414750201,0.9736902256226517
uniformly_strong,0.5294459899402555,0.8535493862095948,0.3126632437218019,0.7256856969702684
uniformly_strong,0.6439927042979994,0.7914399770397542,0.6755207684428282,0.9551986297669685
uniformly_strong,0.5955143979494094,1.0,1.0,0.475377454643634
uniformly_strong,0.9858046128947276,0.7193920153518378,1.0,0.47455425721429234
uniformly_strong,1.0,0.6877676091943813,0.7336269895562966,0.7341271517926327
uniformly_strong,0.46456540177168953,1.0,0.6208943573282553,0.94888264541067
uniformly_strong,0.7223996434181442,0.7366795477826096,1.0,0.3496264592108808
uniformly_strong,0.1116495018317768,0.588678425002151,0.7701422189488889,0.7259676405795761
uniformly_strong,0.5719995472156016,1.0,1.0,0.0004264692381632518
uniformly_strong,0.5980762100229057,0.9157109427987564,0.8976301244334816,0.5572708224374063
uniformly_strong,1.0,0.5258491941556662,0.791570486815539,0.7768959252617412
uniformly_strong,0.8728609801561642,0.6273249102217952,0.9454735007761916,0.5488651885527279
uniformly_strong,0.89997597063185,0.6276089181887604,1.0,0.7259641636421401
uniformly_strong,0.8517904136507644,1.0,0.8634015846964875,1.0
uniformly_strong,0.4384550857054377,0.9657252132376595,0.739948559353796,1.0
uniformly_strong,0.9448413517838752,0.9573127704597489,1.0,1.0
uniformly_strong,0.18122483108910292,0.5671326022211876,0.7946726703756297,0.44758431675001886
uniformly_strong,0.7284013056506686,0.859540413368352,1.0,1.0
uniformly_strong,1.0,0.8162697294415681,0.28208241367107134,0.5832442200201339
uniformly_strong,0.31107829774970475,0.9691430445132525,0.8304856254498983,0.8634652526507698
uniformly_strong,0.951104585748443,0.6604443869692065,0.4095350643531963,0.6698002866524952
uniformly_strong,0.9371200879189332,0.28684995312382655,0.860014696788782,0.4394886540665383
uniformly_strong,0.977458908596734,0.4172259244822974,1.0,0.38091603124503765
uniformly_strong,0.5153257484365383,1.0,0.7473168592201536,0.2100080176791178
uniformly_strong,1.0,0.1649125294317948,0.7466626454943593,1.0
uniformly_strong,0.8244356160668801,0.6954652360707898,0.7783541000804215,0.47234376722791976
uniformly_strong,0.8517683727503365,1.0,0.6723995287229203,0.5566438617351166
uniformly_strong,0.9422197022829406,1.0,0.8311464977442905,0.7072627047821081
uniformly_strong,0.966516112573139,0.36008985565776813,0.6534531568755129,0.10650286932143216
uniformly_strong,0.7677419446505548,0.735943196368761,1.0,0.5438230361240086
uniformly_strong,1.0,0.7371259485523957,0.9918414349491089,1.0
uniformly_strong,0.8143681857549524,0.8823647562186706,0.6273250281356886,1.0
uniformly_strong,1.0,0.36256011389663906,0.8204712053251471,0.713397540634966
uniformly_strong,0.9339638474958192,0.3163897935158713,0.4834507696584049,1.0
uniformly_strong,1.0,0.31955551361633083,1.0,0.5769665177525318
uniformly_strong,1.0,0.7673827713063843,0.8787120990459018,0.8473000132865082
uniformly_strong,1.0,0.6530700676965988,1.0,1.0
uniformly_strong,0.7019355084282706,0.8230272193326376,0.8474733940587141,0.689187303877084
uniformly_strong,0.7101899663232109,1.0,0.9884629907829373,0.6496595472192902
uniformly_strong,0.8315244224914481,0.5081776225405861,1.0,1.0
uniformly_strong,0.7813505061590607,0.858949551635689,1.0,0.6447788607469223
uniformly_strong,0.8014635593838176,1.0,0.44178833640348625,0.9679813680758438
uniformly_strong,1.0,0.30703270789286596,1.0,0.43416083265078576
uniformly_strong,0.38680234933056257,0.6828776859665453,0.9597493101001789,0.9708004522637861
uniformly_strong,0.7652850864994934,0.47959489751044554,0.7575785158687709,0.2560854695187599
uniformly_strong,1.0,0.6826775364514831,1.0,0.508278631415821
uniformly_strong,0.9614283664100892,0.2692168898919748,1.0,0.9322095607415436
uniformly_strong,0.6913455584313829,0.6690914603359128,0.7055802287643004,0.7994536515399167
uniformly_strong,0.3218878823972069,0.7007832161093225,0.7069090376673475,1.0
uniformly_strong,0.6437431635689014,0.4908656658859768,0.7794835979703887,0.9753696556815823
uniformly_strong,0.8282860355080509,0.8175305893558954,0.8139108918765778,0.752067439165141
uniformly_strong,0.6320188289935215,0.5643250465299229,0.8082393461855518,0.897446913595003
uniformly_strong,0.8197102909124173,0.2605214588926481,1.0,0.38780634933092434
uniformly_strong,0.40381750905585906,0.48596208729002827,0.6713486515562684,0.7661908664333528
uniformly_strong,1.0,1.0,0.2786490301569815,0.26155436363377116
uniformly_strong,1.0,0.746872565586018,0.49144324880045825,0.9748026313508953
uniformly_strong,1.0,0.9248633575575411,0.5679872355114444,0.1530331832238273
uniformly_strong,0.9557830788885521,0.7624005544546111,0.5481707274674428,0.3299493022172131
uniformly_strong,0.8668759149657098,0.6346103207749979,0.8495275901267458,1.0
uniformly_strong,0.5957344497483263,1.0,0.7666056013091862,1.0
uniformly_strong,0.6414159686279179,0.9750524201724615,0.5293085189253809,0.9966618363619684
uniformly_strong,1.0,0.4736920666895231,0.10195524408446044,0.6168692796869517
uniformly_strong,0.8891008352974002,0.826962208644715,0.673398058867868,1.0
uniformly_strong,0.6641339557818345,1.0,0.6866901838878909,0.5309221048106634
uniformly_strong,0.8355097324806708,0.8510322402467533,1.0,0.928516878767199
uniformly_strong,0.8835289573071168,0.8346510445050042,0.6311720132893299,0.726793996585505
uniformly_strong,0.6426670934865863,0.8398178466920422,0.3391637103359852,0.280372763875508
uniformly_strong,0.5736157388418,0.5398040907076465,0.8870536809840934,0.627531559343014
uniformly_strong,0.957420644492424,0.6060094574001375,1.0,0.7177394356338567
uniformly_strong,0.915761845183857,0.6042579089929455,0.669159638305361,0.924209773012608
uniformly_strong,0.7986564534624782,1.0,1.0,1.0
uniformly_strong,1.0,0.8107264120757859,0.6765763808622001,0.5890880030911252
uniformly_strong,0.6760467507704198,0.8644789522705617,1.0,0.9100152934670575
uniformly_strong,0.7140923916719567,0.43989586792389235,0.5639902206087686,0.8644384464219753
uniformly_strong,0.9672153633247474,1.0,1.0,0.4966765464967275
uniformly_strong,0.5911605870263713,1.0,1.0,0.7969333534311347
uniformly_strong,1.0,1.0,1.0,0.9038723042011753
uniformly_strong,0.28814764880883537,0.5200216476987274,0.7717646194724588,1.0
uniformly_strong,1.0,0.5889469738173991,1.0,0.5321371940390132
uniformly_strong,0.01430122979585835,1.0,0.13145893651844232,0.0
uniformly_strong,0.8737653211478427,0.7046311113776696,0.9046526952575696,1.0
uniformly_strong,1.0,0.9655059883356678,0.5377875358318494,0.649631446587436
uniformly_strong,0.9736371463253162,0.6701172409350848,1.0,0.8669617593360387
uniformly_strong,0.740970109537378,1.0,0.7268264093331023,0.38981691821657777
uniformly_strong,1.0,0.8020469013589456,0.7325633900690408,0.7626385333360499
uniformly_strong,0.6288034551938041,1.0,0.4108750893156496,0.9080650000869602
uniformly_strong,0.8619348691551354,1.0,0.6933289729864595,1.0
uniformly_strong,0.7000359769676422,0.6521130705925855,0.8255749164444867,0.9044866524506558
uniformly_strong,1.0,0.4117840801440083,1.0,1.0
uniformly_strong,1.0,0.7810375652818587,0.6546139718213475,0.9500215052716534
uniformly_strong,0.8703746281193788,0.35596758374812926,1.0,0.5975468516101148
uniformly_strong,0.6080311397994692,1.0,0.8521806634325186,0.7527055642011605
uniformly_strong,0.6907295422604527,0.7295528082528253,0.7927614813387854,1.0
uniformly_strong,0.2228538089851172,1.0,1.0,0.6922010809666683
uniformly_strong,0.8569903030011736,0.8562501611413855,1.0,0.8423315463321666
uniformly_strong,0.9159060596997419,1.0,0.22002232275567768,0.7538964679170583
uniformly_strong,0.8703006531826343,0.7039308589010528,0.2910647152559255,0.814155144902863
uniformly_strong,0.6375691036373086,0.6727935318533198,0.7983554394287096,0.29411895224512785
uniformly_strong,0.7142515734486296,0.5971085459328765,0.41595299580403494,0.9517780320690975
uniformly_strong,0.4160080445429878,0.9659328845727326,1.0,0.7673876039434514
uniformly_strong,1.0,1.0,0.9725686944715141,0.7087513168861659
uniformly_strong,1.0,0.219206029119976,1.0,0.8305110539083138
uniformly_strong,0.8857014366120747,0.3321308997746416,1.0,0.8372105738371562
uniformly_strong,0.7601475432869524,0.6134565818011298,0.5345437271932578,0.5790264909982872
uniformly_strong,0.3131431986082821,0.8608516148072699,1.0,0.9186645250554937
uniformly_strong,0.5539651780755162,0.8982906726491824,0.00421535155428876,1.0
uniformly_strong,0.6321496051489025,0.9540173243286201,0.7831672036421078,0.9743874218872421
uniformly_strong,1.0,0.1582097741413271,0.8775189848739597,0.8856159877418618
uniformly_strong,0.6865379856632837,0.5776177417385342,1.0,0.7894669946193775
uniformly_strong,0.7998567364299305,0.7096280647047365,0.7523178179162753,0.9831700854860993
uniformly_strong,0.9705054352827986,0.5669060424998258,0.7090689777454692,1.0
uniformly_strong,1.0,1.0,1.0,0.8596459194233336
uniformly_strong,1.0,0.9100520211816497,0.5784563081012851,0.7632873070976218
uniformly_strong,0.7383565469290757,1.0,1.0,0.76910625715114
uniformly_strong,0.7319853455802955,0.5956495849593157,0.7016375270119714,0.7682889953540687
uniformly_strong,0.8986419998983679,0.8340087821514839,0.5588649763247413,0.6540738132975299
uniformly_strong,0.7672876814990137,0.9520303336274888,0.6507832800586786,0.36058503987488005
uniformly_strong,0.46588512068643495,0.8958187727061282,0.9393631532297756,0.6239461187751584
uniformly_strong,0.5029866590590193,0.37873098649972897,0.3931962170604248,0.6841050398077781
uniformly_strong,0.32818416942352757,0.8484551417665794,0.9535455049448887,0.39068004904621273
uniformly_strong,0.4896207107106188,0.7721194663041466,0.556746862994616,0.8573451677483047
uniformly_strong,1.0,0.7383833661457216,0.2890651318875762,0.8501960277095905
uniformly_strong,0.6981370641110968,0.9595082630012196,1.0,0.5122205146641554
uniformly_strong,0.580163128448746,0.8860908206866575,1.0,1.0
uniformly_strong,0.6734887424472307,0.5387196160849861,0.5621125746434263,0.6684627485546146
uniformly_strong,0.7257929417729475,0.8508902002638378,0.8093855651480407,0.4163406305157859
uniformly_strong,0.3404408622971714,0.7674741051779599,0.5711953299772042,0.6212514023280661
uniformly_strong,1.0,0.9968334712885019,0.690374887256116,1.0
uniformly_strong,1.0,1.0,1.0,0.7384309689577692
uniformly_strong,1.0,0.7083206305704204,1.0,0.7288981603059288
uniformly_strong,0.805665430631912,0.4989905881178055,0.49598388146088845,0.922207221136249
uniformly_strong,1.0,0.4896339836400732,1.0,1.0
uniformly_strong,0.9192999552835548,1.0,0.64233334495882,0.37416981548908396
uniformly_strong,0.6431184008421695,1.0,1.0,0.4450668221804665
uniformly_strong,0.44058095363623473,0.5326945404291122,0.21852651274915902,0.6168258311836909
uniformly_strong,0.9445063812073985,0.0,0.7772660954217574,1.0
uniformly_strong,1.0,0.9193321941778021,0.8324180555331402,1.0
uniformly_strong,0.9513002944466374,0.7177884167801782,1.0,0.3906811193702231
uniformly_strong,1.0,0.9643831465157645,0.8601170864589375,0.8281678772826414
uniformly_strong,1.0,1.0,1.0,0.9463393491677291
uniformly_strong,1.0,0.9349179979216233,0.7572187850509972,1.0
uniformly_strong,0.7206347450240311,1.0,0.43736606730306904,0.7263332928204561
uniformly_strong,0.5971255983743082,1.0,0.6056678657721827,0.7848268430416078
uniformly_strong,0.1827042604575405,1.0,0.5584012583377289,1.0
uniformly_strong,0.48862903219962434,0.509577417847326,1.0,0.3376920846378839
uniformly_strong,0.9305908580843496,0.5730855666847119,1.0,1.0
uniformly_strong,1.0,1.0,0.6161221372748499,1.0
uniformly_strong,0.5188893851927507,1.0,0.904782713606864,0.43235049708205847
uniformly_strong,0.7850123832570174,0.8313762376738155,0.8219707038613231,1.0
uniformly_strong,0.4816053213807083,0.5983674008846904,0.0,1.0
uniformly_strong,1.0,1.0,0.7889200293130569,0.5787668522179839
uniformly_strong,0.44182965604629304,0.9693857996020478,0.5527428549741662,0.2979748084175383
uniformly_strong,1.0,0.6904032865345575,0.8509245109486314,0.0
uniformly_strong,0.7872852087339471,0.72930194062543,1.0,0.7257779412481862
uniformly_strong,0.0,0.7279381826200098,0.8021814828456209,1.0
uniformly_strong,0.7853816428987019,0.6668923935543662,0.7546277762075875,1.0
uniformly_strong,0.9572660890903599,0.7092927348930722,1.0,0.4417845969430818
uniformly_strong,0.5629709842458007,0.6271160158300163,0.24062786534516412,1.0
uniformly_strong,0.5491923017975938,0.839294077140793,0.6184608544714659,0.9033692507180217
uniformly_strong,1.0,0.6858997853279399,0.6458665855476204,0.3965611525779513
uniformly_strong,0.7068351002407215,0.19072214483485106,1.0,0.589351672211249
uniformly_strong,0.49496853590970796,0.7391941832070467,1.0,0.7174247346762542
uniformly_strong,1.0,0.6524799726504171,0.5449923861097259,0.7788219226575499
uniformly_strong,0.746271252476904,1.0,1.0,0.6462697895543615
uniformly_strong,0.2930069251128572,0.9883052836712105,0.4040567546573791,0.7646960026495976
uniformly_strong,0.9596063264226262,1.0,1.0,0.9325404449856773
uniformly_strong,0.1596149475608375,0.4378680930673392,0.7468434087295402,0.6846319282280681
uniformly_strong,0.8359424470785367,0.841377120395992,0.4157418097000457,0.9926266385178187
uniformly_strong,0.5046150323034574,0.8509390004315389,1.0,0.4802970373972042
uniformly_strong,0.84754041961575,0.671556969353767,0.4766351051494384,0.8385122530372486
uniformly_strong,0.5531318937430343,1.0,1.0,1.0
uniformly_strong,1.0,1.0,0.17120136715453893,1.0
uniformly_strong,1.0,0.5679078614305855,1.0,1.0
uniformly_strong,0.8689855266637668,1.0,0.948500700242694,0.861394947954741
uniformly_strong,0.7408565259079448,1.0,0.3572409602214853,0.8637052529370635
uniformly_strong,1.0,0.838240187123032,1.0,0.8015964537862652
uniformly_strong,0.49056484271614553,1.0,1.0,0.6289022595087753
uniformly_strong,0.970986326438805,0.8900294341959697,0.6860684766366271,1.0
uniformly_strong,0.7259928744657695,0.48261713119632454,0.687145562584045,0.7501253397820186
uniformly_strong,0.593358064037689,0.6308484319933052,0.44454034482959826,0.7037348267625335
uniformly_strong,0.8516315294885572,0.5204746227812587,0.46581854242246584,0.4869617571711044
uniformly_strong,0.7517071643151224,0.6382812967031426,0.29484695148858053,0.40926240311813694
uniformly_strong,0.7639815518207322,0.675832345968602,0.7634604094020377,1.0
uniformly_strong,0.8688286215130159,0.2306479231216666,0.5993981571653704,0.8947459917982251
uniformly_strong,0.5870587912930874,0.49188997434506165,1.0,0.6641687581831532
uniformly_strong,0.5283705204483853,0.5319017882217527,1.0,0.44705350328542653
uniformly_strong,0.7287576571426334,0.7466325579997265,0.9960786728451548,0.5461779506986577
uniformly_strong,0.5370817233895966,1.0,1.0,0.6197345277356687
uniformly_strong,0.599600280603311,1.0,0.6820891738840353,0.6938902089682252
uniformly_strong,0.8540327721840693,0.9220482291881344,0.8740268754100091,1.0
uniformly_strong,0.38113289469933126,0.7315413372307717,1.0,0.11077612156385397
uniformly_strong,0.40503513585014284,1.0,0.8248315457762077,0.6059187456193713
uniformly_strong,0.8942896276130858,0.9317523481587262,0.5332985165831423,0.7770116069437976
uniformly_strong,0.4472289673096778,1.0,0.33184117787745043,0.7612327562877621
uniformly_strong,1.0,1.0,0.7422711740068881,1.0
uniformly_strong,0.459077184053787,0.9764225533261632,0.5903809874282142,1.0
uniformly_strong,0.7734063438364259,0.49063664582195193,1.0,0.6684726929745637
uniformly_strong,0.41024486948052336,0.7036268193382123,1.0,0.755247865038114
uniformly_strong,0.6821814395584694,0.7990477968652903,0.07831475601475268,1.0
uniformly_strong,0.7831473525064567,1.0,1.0,0.47673101585420924
uniformly_strong,0.4151560323079896,1.0,0.5533693117625023,0.6814506529376266
uniformly_strong,0.5704492002597039,0.0,0.7303215804750944,0.776014208502028
uniformly_strong,1.0,0.6620545242927317,0.6136844649502325,0.9591793470361412
uniformly_strong,1.0,0.4468865405395853,0.20138835748711414,1.0
uniformly_strong,1.0,0.5948797974099285,0.6966290990372473,0.7828364253265987
uniformly_strong,0.5363704006594959,0.6174132678227319,0.757322965193409,0.36703761681732877
uniformly_strong,1.0,0.286757228583569,0.16245859715968458,1.0
uniformly_strong,0.6741813291425724,0.921038936915986,0.7935042525693143,0.6791060976856418
uniformly_strong,0.7643338824981022,0.9149835762582404,1.0,0.5669539690708925
uniformly_strong,0.9350659060811992,0.6544246672071424,0.6840398230621776,0.530253477308829
uniformly_strong,0.7061482587898491,0.42552338461783473,0.45239413144010326,0.5203071577885814
uniformly_strong,0.11547884079166948,0.5089432360245033,0.6427872647499596,0.9007515209636019
uniformly_strong,0.37463084705482574,0.7805028608806642,0.9039621589224588,0.7097992606687821
uniformly_strong,0.8464686282554131,0.8537414301664864,0.6797322757726441,0.5882294342845777
uniformly_strong,0.8385945318034281,0.4617960867570463,0.11235432169546711,0.5681035644775515
uniformly_strong,0.6155163299023061,0.830146262587952,0.816655419506343,0.5916018434998656
uniformly_strong,0.8102047640682214,1.0,0.7296310940460168,0.5057654001775616
uniformly_strong,0.6628128147816009,0.9983314181375639,0.35184948969449314,0.9818808868497726
uniformly_strong,0.6173503883649605,1.0,0.8640484454888586,0.9613498326360456
uniformly_strong,1.0,1.0,1.0,0.49842386723787596
uniformly_strong,1.0,0.37628249869330205,0.4244419809161229,0.7543062122810245
uniformly_strong,1.0,0.7475250598745574,0.5415068557151947,0.9666191342505969
uniformly_strong,0.6414541423435695,0.9182639844679297,0.8208600450648432,0.49409557118156877
uniformly_strong,1.0,0.2882310816257251,0.5136478051875757,0.9752933080240239
uniformly_strong,1.0,0.2529752450959456,0.7456072481659466,0.07656346301235539
uniformly_strong,0.7395910282319427,0.5877324984292442,0.7950902451533212,1.0
uniformly_strong,1.0,0.6785190680943026,0.9968081358055654,0.8085294498600826
uniformly_strong,0.47496751334975545,0.7703621058726562,0.9292894389605909,1.0
uniformly_strong,1.0,1.0,0.25452703138188537,0.8489351127892596
uniformly_strong,1.0,0.9583804121665693,1.0,0.9487683940588765
uniformly_strong,1.0,0.28147469886485343,1.0,1.0
uniformly_strong,1.0,0.8389354757064301,0.9598736521252316,1.0
uniformly_strong,0.7470171381631721,0.560873580722153,0.4657204465489782,0.7607816508342988
uniformly_strong,0.539316991824507,0.5821890247058874,1.0,1.0
uniformly_strong,0.6937522315137346,1.0,0.7433101425389474,0.6867945657984466
uniformly_strong,0.9105804089392716,0.5759755548957158,0.6988992962597143,1.0
uniformly_strong,0.8994103543018179,0.9138849583616506,0.7316039833819767,0.7044476502856283
uniformly_strong,0.8341912756530747,1.0,0.9027035081336614,0.9822922594852166
uniformly_strong,0.2591297341922467,0.4985820500386023,0.6158273726320082,0.9303518795270063
uniformly_strong,0.9092797256102759,0.9947300205411543,0.6964001664927754,0.8321065770487465
uniformly_strong,1.0,0.8098975699214014,0.2421005069022384,0.9454091654042635
uniformly_strong,1.0,1.0,0.7017110598811572,0.7220328325575414
uniformly_strong,1.0,0.8425163838283273,0.9641920874694251,0.6278543315640104
uniformly_strong,0.9094249104866637,0.6385789887584932,0.7358276934759852,0.4753138196732913
uniformly_strong,0.556144388513748,0.36964291151952045,0.32901582144384117,0.5178560963881683
uniformly_strong,0.926772393789973,0.870938914451704,1.0,0.6620258349807945
uniformly_strong,0.3460845027949658,0.905120229152726,0.7936508345588057,0.7581364981677976
uniformly_strong,0.47262620283038825,0.6887827131399392,1.0,0.437888433579078
uniformly_strong,0.24849041325247778,0.842681756467892,0.5564203161199088,1.0
uniformly_strong,0.6983644792905561,0.4850742114578816,0.8420881250294516,0.788030132822995
uniformly_strong,0.7884615307353138,0.4746306652785895,1.0,0.6199722624058523
uniformly_strong,1.0,0.28394002935005325,1.0,0.9491989388881086
uniformly_strong,0.7090961930817683,0.29992464551119835,0.8158679348287268,0.2431743161790043
uniformly_strong,0.6612437057911491,1.0,0.7385472145981434,0.7379391964857704
uniformly_strong,1.0,0.8374701987293065,1.0,0.6985382112036418
uniformly_strong,1.0,0.7523347948613371,0.9012285405706824,0.5498365401528846
uniformly_strong,0.8725553869602846,0.8922257316021833,0.8351228432513664,0.27730242344983136
uniformly_strong,1.0,0.8901986388996654,0.9300838722317826,1.0
uniformly_strong,0.7754969285175923,1.0,1.0,0.715412365850167
uniformly_strong,0.8001317995308912,0.5614588848649303,0.06364927350856164,0.5732954079824739
uniformly_strong,0.38463716828929134,0.34824416285542437,0.5866048621084061,1.0
uniformly_strong,0.4491811799121587,0.9519631816791414,0.23463643045630123,0.8871799584865213
uniformly_strong,1.0,0.4640446547603055,0.6032805285245931,0.5182693489770724
uniformly_strong,0.947669150261484,0.884465517000114,1.0,0.7508373481640223
uniformly_strong,0.33798616852132257,0.4643972875011208,0.38978083118536655,0.5392136241871917
uniformly_strong,0.6216351989612617,0.656527808011318,0.7521277170239825,0.23552539594296085
uniformly_strong,1.0,0.8809662540866809,0.6826017346895784,0.631311992219266
uniformly_strong,0.6397720144522806,0.6860560595384653,0.9298177686229697,0.7489464765793347
uniformly_strong,0.8808638820395934,0.8206606675865531,0.6163978770986629,0.31352123689757827
uniformly_strong,1.0,0.981926565753137,1.0,0.6473746980191509
uniformly_strong,0.8987608043367505,0.6143228059949125,0.9956766451250294,1.0
uniformly_strong,1.0,0.8101444870170391,1.0,0.954591405477773
uniformly_strong,0.8411258581313465,0.9285759367550432,0.5680783582299357,0.33851512066479733
uniformly_strong,0.9293433050222591,0.4708749363472439,0.5455338453914504,0.6675637121021876
uniformly_strong,1.0,0.7795961398507184,0.5352256329930511,0.429929933613183
uniformly_strong,0.7465623253385472,0.7351581015789397,0.4494235468226106,0.8399682123277786
uniformly_strong,0.30670018792179055,0.47661277266491514,1.0,0.44890758729461
uniformly_strong,0.759159143162545,0.9146959902787051,1.0,1.0
uniformly_strong,0.9944286361219671,0.47617310066313845,0.5119486629393434,0.6555918862210903
uniformly_strong,1.0,0.9480174800928185,0.7821372923163057,0.8552080164950288
uniformly_strong,1.0,0.6161963628658463,0.8208465268491614,0.7299692930250092
uniformly_strong,0.5813634094872933,0.7234419596307229,0.9036468016182374,0.8862468577029559
uniformly_strong,1.0,0.6111243994800682,0.8688199839418909,0.4399636518700434
uniformly_strong,0.7756046290430427,0.33641112276979385,0.9407203694818789,1.0
uniformly_strong,1.0,0.6813104789843252,1.0,0.3527211263210657
uniformly_strong,0.9296749144087073,1.0,0.9269076318986138,0.7180082227351106
uniformly_strong,0.6974699567381862,0.8805300959769162,0.783454296313242,0.6533601829914054
uniformly_strong,0.7500048824542587,0.2962551309274303,1.0,1.0
uniformly_strong,1.0,0.6898380045584698,0.9031606147453082,0.9179186930558941
uniformly_strong,0.705050928283536,1.0,1.0,1.0
